pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774801862473568000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,71,button,298895230,-55,,,,,,,0,0.1.0
1774801862487990000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,71,,,,12004,,,,,,0,0.1.0
1774801863848662000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,72,button,300262177,-54,,,,,,,0,0.1.0
1774801863863619000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,72,,,,22032,,,,,,0,0.1.0
1774801864706025000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,73,button,301124646,-54,,,,,,,0,0.1.0
1774801864719768000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,73,,,,16561,,,,,,0,0.1.0
1774801865674481000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,74,button,302094848,-56,,,,,,,0,0.1.0
1774801865725725000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,74,,,,52361,,,,,,0,0.1.0
1774801869025675000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,75,button,305395202,-54,,,,,,,0,0.1.0
1774801869272493000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,75,,,,280372,,,,,,0,0.1.0
1774801870742515000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,76,button,307162208,-57,,,,,,,0,0.1.0
1774801870759138000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,76,,,,14000,,,,,,0,0.1.0
1774801871943782000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,77,button,308362063,-56,,,,,,,0,0.1.0
1774801871958087000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,77,,,,15291,,,,,,0,0.1.0
1774801873728001000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,78,button,310123923,-56,,,,,,,0,0.1.0
1774801873741097000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,78,,,,38283,,,,,,0,0.1.0
1774801874986563000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,79,button,311406854,-54,,,,,,,0,0.1.0
1774801875002405000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,79,,,,13353,,,,,,0,0.1.0
1774801876070760000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,80,button,312491457,-56,,,,,,,0,0.1.0
1774801876084898000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,80,,,,13752,,,,,,0,0.1.0
1774801878475870000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,81,button,314808663,-58,,,,,,,0,0.1.0
1774801879285603000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,81,,,,707858,,,,,,0,0.1.0
1774801882455005000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,82,button,317190324,-57,,,,,,,0,0.1.0
1774801882471722000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,82,,,,1700882,,,,,,0,0.1.0
1774801883724514000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,83,button,320079629,-54,,,,,,,0,0.1.0
1774801884001349000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,83,,,,340720,,,,,,0,0.1.0
1774801884891027000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,84,button,321283177,-55,,,,,,,0,0.1.0
1774801884909679000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,84,,,,43032,,,,,,0,0.1.0
1774801886416250000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,85,button,322836333,-54,,,,,,,0,0.1.0
1774801886427500000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,85,,,,13874,,,,,,0,0.1.0
1774801887911508000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,86,button,324224872,-54,,,,,,,0,0.1.0
1774801888294727000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,86,,,,489336,,,,,,0,0.1.0
1774801889395122000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,87,button,325816324,-58,,,,,,,0,0.1.0
1774801889406538000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,87,,,,12883,,,,,,0,0.1.0
1774801891168611000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,88,button,327589010,-58,,,,,,,0,0.1.0
1774801891189803000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,88,,,,13199,,,,,,0,0.1.0
1774801893211743000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,89,button,329412480,-57,,,,,,,0,0.1.0
1774801893526327000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,89,,,,530951,,,,,,0,0.1.0
1774801894609831000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,90,button,331028976,-54,,,,,,,0,0.1.0
1774801894624331000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,90,,,,16478,,,,,,0,0.1.0
1774801896439266000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,91,button,332859045,-58,,,,,,,0,0.1.0
1774801896489765000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,91,,,,53162,,,,,,0,0.1.0
1774801898760159000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,92,button,335174667,-55,,,,,,,0,0.1.0
1774801898779735000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,92,,,,19542,,,,,,0,0.1.0
1774801899007949000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,93,button,335416690,-56,,,,,,,0,0.1.0
