pi_rx_time_ns,topic,type,node,protocol,exp,t_local_us,bus_v,current_mA,power_mW,wifi_rssi,mqtt_retain,pipeline_version
1776100488843153000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18308497,5.0425,65.07481,327.3282,-27,0,0.2.1
1776100488945999000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18408508,5.04375,65.27023,327.3282,-28,0,0.2.1
1776100489038642000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18508473,5.04375,65.17252,312.6718,-27,0,0.2.1
1776100489138835000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18608544,4.88625,139.3344,688.8549,-27,0,0.2.1
1776100489238647000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18708538,5.045,65.17252,327.3282,-28,0,0.2.1
1776100489338731000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18808485,5.045,65.27023,327.3282,-28,0,0.2.1
1776100489437510000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,18908523,4.8675,148.6168,725.4962,-27,0,0.2.1
1776100489538556000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19008485,5.0475,65.07481,327.3282,-27,0,0.2.1
1776100489638648000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19108516,5.045,65.36794,327.3282,-26,0,0.2.1
1776100489738344000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19208529,5.045,65.27023,327.3282,-27,0,0.2.1
1776100489838572000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19308481,5.04375,64.9771,327.3282,-28,0,0.2.1
1776100489943194000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19408514,5.04375,64.9771,327.3282,-28,0,0.2.1
1776100490051103000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19508481,5.04375,65.07481,305.3435,-27,0,0.2.1
1776100490138526000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19608528,4.8775,73.57557,371.2977,-28,0,0.2.1
1776100490238759000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19708513,5.045,64.68397,327.3282,-28,0,0.2.1
1776100490338607000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19808505,5.04375,64.9771,327.3282,-27,0,0.2.1
1776100490438795000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,19908539,5.045,65.17252,332.2137,-28,0,0.2.1
1776100490538679000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20008508,5.0425,64.78167,327.3282,-28,0,0.2.1
1776100490638570000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20108469,5.04375,64.87939,327.3282,-27,0,0.2.1
1776100490738552000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20208533,5.045,64.9771,320,-28,0,0.2.1
1776100490838586000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20308468,5.04375,64.9771,327.3282,-28,0,0.2.1
1776100490939356000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20408512,5.045,64.78167,327.3282,-27,0,0.2.1
1776100491038293000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20508523,5.045,64.87939,327.3282,-28,0,0.2.1
1776100491138409000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20608459,5.03,121.0626,327.3282,-28,0,0.2.1
1776100491238695000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20708513,5.0475,64.78167,327.3282,-28,0,0.2.1
1776100491340806000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20808495,5.04375,64.87939,327.3282,-28,0,0.2.1
1776100491440228000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,20908549,4.98,64.87939,725.4962,-28,0,0.2.1
1776100491541276000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21008457,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100491638665000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21108495,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100491738523000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21208477,5.04375,64.78167,312.6718,-27,0,0.2.1
1776100491840180000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21308523,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100491938617000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21408522,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100492037552000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21508529,5.045,64.68397,327.3282,-28,0,0.2.1
1776100492138567000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21608529,5.04,64.9771,327.3282,-27,0,0.2.1
1776100492238580000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21708495,5.05,64.68397,327.3282,-28,0,0.2.1
1776100492340201000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21808485,5.045,64.87939,327.3282,-26,0,0.2.1
1776100492438558000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,21908533,4.88,141.6794,708.3969,-27,0,0.2.1
1776100492538758000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22008540,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100492638559000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22108481,5.045,64.68397,327.3282,-27,0,0.2.1
1776100492738242000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22208522,5.045,64.78167,307.7863,-27,0,0.2.1
1776100492838499000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22308495,5.045,64.68397,327.3282,-28,0,0.2.1
1776100492938693000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22408457,5.0475,64.58626,324.8855,-27,0,0.2.1
1776100493041509000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22508544,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100493140355000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22608529,5.0425,64.78167,327.3282,-28,0,0.2.1
1776100493246083000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22708495,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100493338787000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22808514,5.045,64.68397,327.3282,-28,0,0.2.1
1776100493440900000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,22908541,4.88375,148.0305,676.6412,-28,0,0.2.1
1776100493539603000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23008475,5.04375,64.87939,327.3282,-28,0,0.2.1
1776100493638749000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23108497,5.045,64.68397,327.3282,-27,0,0.2.1
1776100493738680000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23208489,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100493838672000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23308470,5.045,64.78167,327.3282,-27,0,0.2.1
1776100493938735000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23408468,5.04875,64.68397,327.3282,-28,0,0.2.1
1776100494038306000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23508514,5.045,64.68397,327.3282,-28,0,0.2.1
1776100494139555000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23608533,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100494241795000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23708514,5.045,64.78167,327.3282,-28,0,0.2.1
1776100494340568000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23808495,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100494438884000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,23908531,4.8875,139.3344,503.2061,-28,0,0.2.1
1776100494538869000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24008457,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100494638843000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24108547,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100494740499000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24208556,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100494840390000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24308533,5.045,64.78167,327.3282,-28,0,0.2.1
1776100494938776000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24408485,5.045,64.68397,327.3282,-34,0,0.2.1
1776100495039243000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24508488,5.045,64.68397,327.3282,-28,0,0.2.1
1776100495138678000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24608477,5.04375,64.68397,320,-28,0,0.2.1
1776100495240412000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24708474,5.04375,64.58626,327.3282,-27,0,0.2.1
1776100495338579000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24808514,5.04625,64.68397,327.3282,-27,0,0.2.1
1776100495438683000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,24908505,5.0325,118.8153,305.3435,-27,0,0.2.1
1776100495540030000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25008488,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100495638660000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25108497,5.0475,64.68397,327.3282,-26,0,0.2.1
1776100495739127000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25208533,5.00375,64.68397,324.8855,-27,0,0.2.1
1776100495838724000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25308497,5.04375,64.68397,327.3282,-33,0,0.2.1
1776100495938812000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25408533,5.045,64.68397,327.3282,-27,0,0.2.1
1776100496038588000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25508495,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100496138720000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25608545,5.04375,64.58626,315.1145,-27,0,0.2.1
1776100496238732000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25708533,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100496345524000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25808495,5.045,64.68397,327.3282,-28,0,0.2.1
1776100496438664000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,25908495,5.03875,66.63816,337.0992,-28,0,0.2.1
1776100496538794000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26008514,5.045,64.78167,327.3282,-28,0,0.2.1
1776100496638593000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26108470,5.05,64.78167,327.3282,-27,0,0.2.1
1776100496738535000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26208470,4.87875,134.058,652.2137,-33,0,0.2.1
1776100496838646000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26308530,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100496938622000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26408468,5.045,64.78167,327.3282,-28,0,0.2.1
1776100497038886000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26508529,4.86375,154.5771,752.3664,-26,0,0.2.1
1776100497138624000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26608545,5.04375,64.78167,312.6718,-28,0,0.2.1
1776100497241449000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26708495,5.045,64.78167,327.3282,-28,0,0.2.1
1776100497337495000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26808492,5.045,64.48855,324.8855,-28,0,0.2.1
1776100497444495000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,26908474,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100497538547000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27008475,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100497638578000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27108516,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100497740421000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27208526,4.88125,147.7374,720.6107,-27,0,0.2.1
1776100497838847000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27308521,5.045,64.68397,320,-28,0,0.2.1
1776100497938716000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27408495,5.04375,64.9771,327.3282,-28,0,0.2.1
1776100498038720000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27508481,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100498138645000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27608514,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100498238739000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27708538,5.045,64.78167,327.3282,-28,0,0.2.1
1776100498340012000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27808485,5.0475,64.68397,327.3282,-27,0,0.2.1
1776100498440309000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,27908506,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100498538720000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28008512,5.045,64.68397,327.3282,-28,0,0.2.1
1776100498638558000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28108488,5.045,64.68397,327.3282,-28,0,0.2.1
1776100498738464000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28208529,4.885,139.3344,681.5267,-28,0,0.2.1
1776100498838395000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28308481,5.045,64.68397,312.6718,-28,0,0.2.1
1776100498938566000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28408478,5.045,64.78167,327.3282,-28,0,0.2.1
1776100499038516000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28508536,5.04375,64.68397,327.3282,-27,0,0.2.1
1776100499138546000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28608457,5.045,64.78167,327.3282,-27,0,0.2.1
1776100499238546000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28708495,5.04375,64.68397,327.3282,-28,0,0.2.1
1776100499338141000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28808544,5.04875,64.68397,327.3282,-27,0,0.2.1
1776100499438572000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,28908481,5.0425,64.9771,327.3282,-28,0,0.2.1
1776100499542011000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29008475,5.04375,64.78167,320,-27,0,0.2.1
1776100499638485000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29108461,5.045,64.68397,327.3282,-28,0,0.2.1
1776100499738452000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29208478,5.02625,128.5862,644.8855,-26,0,0.2.1
1776100499840176000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29308481,5.045,64.68397,305.3435,-27,0,0.2.1
1776100499938796000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29408523,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100500038637000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29508508,5.025,64.58626,324.8855,-27,0,0.2.1
1776100500138619000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29608488,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100500238576000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29708474,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100500338629000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29808529,5.045,64.78167,327.3282,-28,0,0.2.1
1776100500438583000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,29908492,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100500539643000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30008484,5.04375,64.68397,315.1145,-28,0,0.2.1
1776100500638312000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30108538,5.045,64.87939,327.3282,-27,0,0.2.1
1776100500738566000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30208506,5.04,69.17863,349.313,-28,0,0.2.1
1776100500838760000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30308579,4.875,144.9038,581.374,-33,0,0.2.1
1776100500938689000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30408475,5.045,64.78167,327.3282,-28,0,0.2.1
1776100501038650000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30508529,4.8825,125.2641,613.1298,-27,0,0.2.1
1776100501138620000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30608488,5.04375,64.87939,327.3282,-27,0,0.2.1
1776100501238680000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30708489,5.045,64.78167,327.3282,-27,0,0.2.1
1776100501338578000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30808468,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100501438580000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,30908495,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100501543386000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31008533,5.04375,64.78167,312.6718,-28,0,0.2.1
1776100501643300000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31108489,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100501745290000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31208540,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100501838550000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31308479,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100501939026000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31408489,5.045,64.78167,327.3282,-27,0,0.2.1
1776100502038789000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31508510,4.8775,147.7374,720.6107,-28,0,0.2.1
1776100502138840000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31608533,5.045,64.78167,327.3282,-28,0,0.2.1
1776100502239077000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31708539,5.04375,64.78167,324.8855,-28,0,0.2.1
1776100502338464000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31808457,5.04375,64.87939,327.3282,-28,0,0.2.1
1776100502438553000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,31908530,5.045,64.78167,327.3282,-27,0,0.2.1
1776100502538754000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32008457,5.045,64.78167,327.3282,-28,0,0.2.1
1776100502640802000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32108521,5.04375,64.78167,327.3282,-33,0,0.2.1
1776100502737492000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32208518,4.87,147.2489,715.7252,-26,0,0.2.1
1776100502838292000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32308460,4.86875,147.8351,720.6107,-27,0,0.2.1
1776100502938643000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32408495,5.045,64.78167,327.3282,-26,0,0.2.1
1776100503038549000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32508469,4.87125,148.3237,725.4962,-27,0,0.2.1
1776100503138723000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32608470,5.04375,64.78167,327.3282,-27,0,0.2.1
1776100503238549000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32708523,5.04375,64.58626,315.1145,-28,0,0.2.1
1776100503338566000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32808505,5.04375,64.78167,327.3282,-28,0,0.2.1
1776100503438584000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,32908495,5.04375,64.78167,327.3282,-28,0,0.2.1
